# 1: X
# 2: Y
# 3: Inline
# 4: Crossline
# 5: Z
# 6: Amplitude
# 7: Correlation
# 8: Seed Index
# 9: Tracking Order
# - - - - - - - - - -
620986.88	6080882.36	376	914	648.61750602722168	5395.6040039	0.8236881	1	845
621036.86	6080883.76	376	916	647.83948659896851	5851.5185547	0.8490185	1	856
621086.84	6080885.16	376	918	647.966384887695313	6026.2290039	0.8352186	1	861
620935.50	6080930.95	378	912	649.94543790817261	4467.3413086	0.80647	1	831
620985.48	6080932.34	378	914	648.667454719543457	5190.375	0.849094	1	839
621035.46	6080933.74	378	916	648.17714691162109	5703.51416	0.8736969	1	849
621085.44	6080935.14	378	918	648.39	5492.272949	0.8725046	1	853
621135.43	6080936.53	378	920	648.302674293518066	5698.477539	0.8601349	1	860
621185.41	6080937.93	378	922	648.855686187744141	5331.2324219	0.8095539	1	863
621235.39	6080939.33	378	924	648.93871545791626	5779.5927734	0.806727	1	866
620884.13	6080979.53	380	910	650.438189506530762	4362.9350586	0.8075922	1	813
620934.11	6080980.93	380	912	649.468898773193359	5229.6269531	0.8070554	1	819
620984.09	6080982.32	380	914	648.91922473907471	5540.9077148	0.8117217	1	822
621034.07	6080983.72	380	916	648.594260215759277	5714.26123	0.8375716	1	837
621084.05	6080985.12	380	918	648.4520435333252	5748.147461	0.8367864	1	848
621134.03	6080986.51	380	920	648.460149765014648	5708.387207	0.8264725	1	855
621184.01	6080987.91	380	922	648.575961589813232	5104.1464844	0.8012865	1	862
620882.73	6081029.51	382	910	649.215042591094971	4470.4956055	0.819609	1	801
620932.71	6081030.91	382	912	648.645520210266113	5792.5161133	0.8128956	1	812
620982.69	6081032.30	382	914	648.29123020172119	5786.0185547	0.82856	1	816
621032.67	6081033.70	382	916	648.059487342834473	5854.69873	0.8385333	1	829
621082.65	6081035.10	382	918	648.198723793029785	5775.9619141	0.8380945	1	837
621132.63	6081036.49	382	920	648.26506376266479	5488.809082	0.8090879	1	843
620831.35	6081078.09	384	908	648.890852928161621	3927.4077148	0.83434	1	791
620881.33	6081079.49	384	910	648.691177368164063	4766.1313477	0.8586137	1	795
620931.32	6081080.88	384	912	647.988259792327881	6081.027832	0.8615324	1	800
620981.30	6081082.28	384	914	647.865533828735352	6193.6567383	0.8666112	1	807
621031.28	6081083.68	384	916	647.70364761352539	6057.706543	0.8589036	1	815
621081.26	6081085.08	384	918	647.812247276306152	6069.5117188	0.8456243	1	827
621131.24	6081086.47	384	920	647.789955139160156	5959.3989258	0.8208011	1	834
620730.00	6081125.28	386	904	650.880992412567139	3917.2207031	0.81922	1	780
620779.98	6081126.67	386	906	648.529052734375	3673.0947266	0.854891	1	781
620829.96	6081128.07	386	908	647.575080394744873	4096.5556641	0.8629279	1	782
620879.94	6081129.47	386	910	647.70776033401489	5663.2290039	0.8028688	3	765
620929.92	6081130.86	386	912	647.6057767868042	6288.8671875	0.8543837	1	808
620979.90	6081132.26	386	914	647.482335567474365	6318.92041	0.8028538	3	758
621029.88	6081133.66	386	916	647.634029388427734	6729.9848633	0.8260439	1	828
621079.86	6081135.05	386	918	647.682666778564453	6463.7744141	0.8116343	3	785
621129.84	6081136.45	386	920	647.558689117431641	5746.79248	0.8133777	3	794
620678.62	6081173.86	388	902	651.075124740600586	4105.6455078	0.8020473	1	778
620728.60	6081175.26	388	904	648.768782615661621	4051.2875977	0.8337939	1	767
620778.58	6081176.65	388	906	647.917866706848145	4804.965332	0.8948089	1	772
620828.56	6081178.05	388	908	647.45950698852539	5529.849609	0.9023228	1	778
620878.54	6081179.45	388	910	647.113502025604248	6411.272461	0.811789	3	754
620928.52	6081180.84	388	912	647.0111608505249	6803.9360352	0.8245515	3	741
620978.50	6081182.24	388	914	647.211551666259766	6942.4355469	0.824898	3	750
621028.48	6081183.64	388	916	647.439002990722656	6873.8251953	0.818676	3	757
621078.46	6081185.03	388	918	647.409617900848389	6722.87207	0.8222417	3	768
621128.45	6081186.43	388	920	647.305727005004883	5870.960449	0.81466	3	783
620727.20	6081225.24	390	904	649.106383323669434	4251.58252	0.8161387	1	756
620777.19	6081226.63	390	906	648.719310760498047	4787.5952148	0.869921	1	760
620827.17	6081228.03	390	908	648.364782333374023	5440.54541	0.8802853	1	771
620877.15	6081229.43	390	910	647.415041923522949	5897.5068359	0.837623	1	777
620927.13	6081230.82	390	912	646.956801414489746	7001.3364258	0.80991	3	727
620977.11	6081232.22	390	914	647.185146808624268	7230.78418	0.8135472	3	740
620625.85	6081272.42	392	900	649.499177932739258	3484.5234375	0.82305	1	729
620675.83	6081273.82	392	902	648.824453353881836	3833.3693848	0.8330414	1	736
620725.81	6081275.21	392	904	649.020075798034668	4286.8540039	0.8355938	1	746
620775.79	6081276.61	392	906	648.98914098739624	4769.234375	0.818201	1	755
620825.77	6081278.01	392	908	648.096024990081787	5066.272461	0.8693755	1	759
620875.75	6081279.41	392	910	647.639989852905273	6425.54834	0.8099384	3	700
620925.73	6081280.80	392	912	647.403955459594727	7394.859375	0.8151318	3	713
620975.71	6081282.20	392	914	647.469103336334229	7656.2685547	0.8022515	3	725
620474.51	6081318.21	394	894	650.671958923339844	3461.0019531	0.8191315	1	688
620524.49	6081319.61	394	896	650.001585483551025	3548.625	0.8321619	1	697
620574.47	6081321.00	394	898	649.781584739685059	3651.9760742	0.8465959	1	717
620624.45	6081322.40	394	900	649.094522	4181.03418	0.855981	1	723
620674.43	6081323.80	394	902	649.149537086486816	4311.147461	0.8404675	1	726
620724.41	6081325.19	394	904	648.709952831268311	4519.071289	0.8396437	1	735
620774.39	6081326.59	394	906	648.2386589050293	4727.0673828	0.8511581	1	745
620824.37	6081327.99	394	908	647.9601264	5145.2519531	0.80354	3	667
620874.35	6081329.38	394	910	647.63021469116211	6150.1665039	0.82111	3	682
620924.33	6081330.78	394	912	647.460818290710449	7373.8374023	0.8025463	3	698
620373.15	6081365.40	396	890	651.585221290588379	3838.543457	0.8049419	1	659
620423.13	6081366.79	396	892	650.769233703613281	3981.9230957	0.8352435	1	656
620473.11	6081368.19	396	894	650.128960609436035	3743.232666	0.8416665	1	671
620523.09	6081369.59	396	896	649.27041530609131	3933.0280762	0.8286724	1	687
620573.08	6081370.98	396	898	649	3960.75	0.83681	1	696
620623.06	6081372.38	396	900	648.371219635009766	4090.1540527	0.84944	1	711
620673.04	6081373.78	396	902	648.250162601470947	5133.4277344	0.8605281	1	716
620723.02	6081375.17	396	904	647.919714450836182	5571.2294922	0.8150363	3	639
620773.00	6081376.57	396	906	647.69661426544189	5806.246582	0.825341	3	651
620822.98	6081377.97	396	908	647.49068021774292	6090.3007813	0.821159	3	664
620872.96	6081379.36	396	910	647.563934326171875	7485.2807617	0.8134867	3	669
620922.94	6081380.76	396	912	647.555351257324219	7751.64209	0.8050729	3	686
620371.76	6081415.37	398	890	651.943564414978027	4071.324707	0.8072551	1	638
620421.74	6081416.77	398	892	650.384604930877686	3842.9780273	0.8518868	1	657
620471.72	6081418.17	398	894	649.98930692672729	3609.7568359	0.8645737	1	678
620521.70	6081419.57	398	896	649.050116539001465	3974.3442383	0.8527469	1	693
620571.68	6081420.96	398	898	648.812711238861084	4260.5761719	0.8791631	1	705
620621.66	6081422.36	398	900	648.508250713348389	4611.1489258	0.8752244	1	706
620671.64	6081423.76	398	902	647.848665714263916	5161.984375	0.831219	3	619
620721.62	6081425.15	398	904	647.662758827209473	6405.0351563	0.844199	3	634
620771.60	6081426.55	398	906	647.419333457946777	6910.6552734	0.83	3	636
620821.58	6081427.95	398	908	647.063374519348145	7389.8398438	0.8358949	3	650
620871.56	6081429.34	398	910	647.2657322883606	7505.0732422	0.813337	3	655
620921.54	6081430.74	398	912	647.360026836395264	7780.116699	0.8218745	3	668
620370.36	6081465.35	400	890	650.137186050415039	3322.2937012	0.8325688	1	596
620420.34	6081466.75	400	892	648.068010807037354	3501.293457	0.8616343	1	637
620470.32	6081468.15	400	894	648.304402828216553	3938.8293457	0.8653054	1	652
620520.30	6081469.54	400	896	648.162782192230225	5055.7944336	0.8532625	1	677
620570.28	6081470.94	400	898	647.941291332244873	5029.4882813	0.8054769	3	586
620620.26	6081472.34	400	900	647.635877132415771	5072.347168	0.8348565	3	603
620670.24	6081473.74	400	902	647.061645984649658	5213.1948242	0.8506963	3	615
620720.22	6081475.13	400	904	647.161662578582764	6631.078125	0.8668085	3	625
620770.21	6081476.53	400	906	646.988272666931152	6982.3173828	0.8347441	3	627
620820.19	6081477.93	400	908	647.033870220184326	6967.66748	0.8211259	3	646
620870.17	6081479.32	400	910	647.321403026580811	7191.940918	0.8084617	3	653
620920.15	6081480.72	400	912	647.503435611724854	7329.1201172	0.8149161	3	676
620318.98	6081513.94	402	888	648.309051990509033	3389.3845215	0.8323174	1	582
620368.97	6081515.33	402	890	647.431731224060059	3546.4086914	0.845579	1	591
620418.95	6081516.73	402	892	647.154867649078369	4482.0429688	0.8047166	3	543
620468.93	6081518.13	402	894	647.103309631347656	5032.0581055	0.8273066	3	557
620518.91	6081519.52	402	896	647.913336753845215	5465.2949219	0.8187862	3	569
620568.89	6081520.92	402	898	647.788047790527344	5808.7978516	0.8609248	3	579
620618.87	6081522.32	402	900	647.557973861694336	6482.915039	0.8737562	3	589
620668.85	6081523.71	402	902	647.401690483093262	6799.4135742	0.8725244	3	605
620718.83	6081525.11	402	904	647.233843803405762	6914.587891	0.861699	3	608
620768.81	6081526.51	402	906	647.02296257019043	6920.20166	0.83203	3	623
620818.79	6081527.90	402	908	647.333025932312012	6920.76416	0.8058	3	628
620317.59	6081563.92	404	888	648.182332515716553	3479.5952148	0.8246	1	567
620367.57	6081565.31	404	890	647.760510444641113	4058.835449	0.8631632	1	581
620417.55	6081566.71	404	892	647.62997627258301	5380.039551	0.824681	3	523
620467.53	6081568.11	404	894	647.849738597869873	5467	0.8340952	3	538
620517.51	6081569.50	404	896	647.955894470214844	5881.378418	0.8451129	3	566
620567.49	6081570.90	404	898	647.89688587188721	6190.2617188	0.858821	3	568
620617.47	6081572.30	404	900	647.560060024261475	7065.4868164	0.8962114	3	578
620667.45	6081573.69	404	902	647.45783805847168	6780.2421875	0.8761824	3	588
620717.43	6081575.09	404	904	647.34542369842529	6781.553711	0.8452232	3	602
620767.41	6081576.49	404	906	647.259116172790527	6826.2822266	0.8143385	3	609
620266.21	6081612.50	406	886	651.120305061340332	3789.3022461	0.801669	1	542
620316.19	6081613.89	406	888	648.973643779754639	4324.5883789	0.8453071	1	546
620366.17	6081615.29	406	890	648.267984390258789	5002.2001953	0.8058171	3	504
620416.15	6081616.69	406	892	648.084521293640137	5666.2832031	0.848159	3	541
620466.13	6081618.09	406	894	648.157298564910889	6070.102051	0.8632737	3	522
620516.11	6081619.48	406	896	648.165702819824219	6456.96582	0.8603386	3	536
620566.10	6081620.88	406	898	648.115396499633789	7024.59082	0.8627353	3	565
620616.08	6081622.28	406	900	647.958636283874512	7513.51416	0.85739	3	569
620666.06	6081623.67	406	902	647.684574127197266	6613.7011719	0.83151	3	582
620716.04	6081625.07	406	904	647.840678691864014	6583.8305664	0.8001672	3	589
620214.84	6081661.08	408	884	651.173591613769531	3739.690918	0.8013944	1	509
620264.82	6081662.48	408	886	650.652885437011719	3919.3505859	0.80092	1	571
620314.80	6081663.87	408	888	649.14405345916748	4333.1225586	0.819665	1	540
620364.78	6081665.27	408	890	648.609757423400879	5386.0532227	0.8550977	3	485
620414.76	6081666.67	408	892	648.335695266723633	5938.76123	0.8849038	3	503
620464.74	6081668.06	408	894	648.352682590484619	7281.1923828	0.9114782	3	515
620514.72	6081669.46	408	896	648.463606834411621	7304.6269531	0.8960281	3	537
620564.70	6081670.86	408	898	648.361146450042725	7668.1010742	0.8078713	2	369
620614.68	6081672.26	408	900	648.38153123855591	7517.496582	0.8173862	2	397
620664.66	6081673.65	408	902	648.300766944885254	6635.52832	0.8172147	2	396
620714.64	6081675.05	408	904	648.401141166687012	6619.39502	0.820276	2	431
620764.62	6081676.45	408	906	648.563861846923828	6056.4008789	0.8150461	2	438
620814.60	6081677.84	408	908	648.833096027374268	5714.706543	0.8177618	2	458
620864.58	6081679.24	408	910	649.37591552734375	5251.2958984	0.8010467	2	490
620213.44	6081711.06	410	884	651.3	4380.612793	0.8024039	1	486
620263.42	6081712.46	410	886	650.3976583480835	4234.6806641	0.8137577	1	508
620313.40	6081713.85	410	888	649.337232112884521	4858.8911133	0.8179765	3	452
620363.38	6081715.25	410	890	649.200439453125	5490.9399414	0.8667535	3	470
620413.36	6081716.65	410	892	648.725509643554688	6738.6953125	0.9010854	3	484
620463.34	6081718.04	410	894	648.58478307724	7253.5375977	0.9009225	3	507
620513.32	6081719.44	410	896	649.1011381149292	7005.1918945	0.8764743	3	514
620563.30	6081720.84	410	898	648.959517478942871	7065.9248047	0.8229234	2	344
620613.28	6081722.23	410	900	648.56201410293579	6722.1259766	0.8291346	2	373
620663.26	6081723.63	410	902	648.87690544128418	6423.7739258	0.8234577	2	371
620713.24	6081725.03	410	904	649.205565452575684	5816.3603516	0.8169354	2	404
620763.23	6081726.43	410	906	649.172782897949219	5388.3588867	0.8195612	2	481
620863.19	6081729.22	410	910	649.729728698730469	4670.04834	0.8039731	2	521
619712.24	6081747.07	412	864	662.568449974060059	3407.2990723	0.8190131	6	356
619762.22	6081748.47	412	866	662.08416223526001	4069.22583	0.8184	6	398
620162.06	6081759.64	412	882	652.382910251617432	4837.553711	0.820273	1	454
620212.04	6081761.04	412	884	651.237547397613525	4688.5805664	0.808336	1	476
620262.02	6081762.44	412	886	650.229811668396	4904.7480469	0.810014	3	393
620312.00	6081763.83	412	888	649.404823780059814	4810.6293945	0.8494418	3	432
620361.98	6081765.23	412	890	649.278402328491211	5680.6547852	0.887601	3	468
620411.97	6081766.63	412	892	648.990809917449951	6221.6748047	0.8809888	3	469
620461.95	6081768.02	412	894	649.121522903442383	6548.6386719	0.8917742	3	477
620511.93	6081769.42	412	896	649.386823177337646	6673.522461	0.8746771	3	506
620561.91	6081770.82	412	898	648.987889289855957	6536.1601563	0.8251756	2	316
620611.89	6081772.21	412	900	649.220824241638184	6272.849609	0.8151613	2	338
620661.87	6081773.61	412	902	649.567067623138428	5894.8491211	0.8251656	2	372
620711.85	6081775.01	412	904	649.917960166931152	5782.2744141	0.847009	2	367
620761.83	6081776.40	412	906	649.537444114685059	5004.4560547	0.8258175	2	392
619660.86	6081795.65	414	862	662.058830261230469	3348.1765137	0.8199149	6	318
619710.84	6081797.05	414	864	660.928010940551758	3985.451416	0.8573037	6	337
619760.82	6081798.45	414	866	660.597383975982666	4853.897461	0.869803	6	366
619810.80	6081799.84	414	868	659.266054630279541	4045.0046387	0.8	6	391
619860.78	6081801.24	414	870	658.563613891601563	4481.9140625	0.8005865	6	410
619960.74	6081804.03	414	874	656.268596649169922	4369.0273438	0.8167214	1	312
620010.73	6081805.43	414	876	654.477775096893311	4830.41748	0.8702137	1	353
620060.71	6081806.83	414	878	653.275787830352783	4835.2177734	0.8834454	1	413
620110.69	6081808.22	414	880	652.5	5718.1875	0.8750279	1	416
620160.67	6081809.62	414	882	651.538491249084473	5076.4135742	0.855749	1	440
620210.65	6081811.02	414	884	650.609374046325684	5141.9697266	0.851201	3	324
620260.63	6081812.42	414	886	649.4903564453125	5569.0327148	0.9008526	3	349
620310.61	6081813.81	414	888	649.20729398727417	6055.1264648	0.911741	3	403
620360.59	6081815.21	414	890	649.31941032409668	6612.3774414	0.9088357	3	419
620410.57	6081816.61	414	892	648.958802223205566	7158.9140625	0.8179134	2	290
620460.55	6081818.00	414	894	649.136126041412354	7266.3803711	0.8232317	2	273
