! Landmark Zmap grid file name:   .\DATA\NStopo.dat
! Created/converted by Oasis Montaj, Geosoft Inc.
@.\DATA\NStopo.dat  ,GRID,  4
        20,   1.0E+30,       ,     7,       1
       208,       435,  -630000.0000,   672000.0000,  2000000.0000,  2621000.0000,
        0.0000,        0.0000,        0.0000,
@
         -59.3199463         -59.3199463         -58.5066223         -58.5275269
         -58.3199463         -56.8182068         -56.3199463         -56.9514465
         -56.1381531         -54.7410278         -52.8398438         -50.9582520
         -51.7563782         -54.6315002         -54.6315002         -55.0000000
         -54.5066223         -54.3777771         -54.1381531         -54.0641785
         -53.6315002         -53.3248291         -51.3331909         -50.9346924
         -51.8168030         -52.5279236         -51.9382019         -50.9206848
         -50.9346619         -49.3357849         -50.7771301         -50.1389160
         -74.9806519         -72.6132202         -72.3484497         -74.7321777
         -74.7173462         -71.8958435         -72.3878174         -68.5769958
         -68.7369690         -68.0000000         -67.1950684         -64.5198975
         -61.3381042         -60.2047729         -59.4514465         -61.7919312
         -59.9514465         -61.7186890         -61.5913391         -63.2697449
         -67.9044495         -68.2080688         -65.5889587         -61.2599487
         -60.1866760         -60.0000000         -59.5066223         -59.0000000
         -58.7533264         -57.9090881         -57.5066223         -57.0000000
         -55.8667297         -56.0000000         -55.6800537         -55.4375610
         -55.0000000         -55.0000000         -54.5066223         -54.0000000
         -54.0000000         -53.5690613         -53.0000000         -53.0000000
         -53.0000000         -53.0000000         -52.5066223         -52.0000000
         -51.5066223         -50.7533264         -50.0000000         -50.0000000
         -49.5066223         -49.0000000         -49.9024658         -50.4933472
         -50.8442078         -50.0933533         -50.0000000         -49.1866760
         -49.0000000         -48.5066223         -47.7533264         -47.2533264
         -46.8182068         -46.5066223         -46.0000000         -45.9090881
         -46.3115540         -45.6908569         -42.0684204         -40.1817932
         -39.8751221         -39.2533264         -38.5066223         -37.5066223
         -36.5066223         -35.5066223         -34.0066223         -32.0308838
         -30.5635376         -28.3345032         -26.1103210         -25.3733521
         -27.4315491         -29.6315002         -27.9750977         -23.5525208
         -21.9867249         -22.5586548         -22.7055359         -26.6636963
         -25.2369690         -24.8667297         -26.9964294         -29.5017395
         -29.9867249         -31.4933472         -32.0908813         -30.9781799
         -31.7265930         -31.3684692         -30.1866760         -30.0000000
         -31.8825684         -34.8049316         -36.4000244         -38.7400513
         -39.6800537         -40.4933472         -41.4933472         -42.4933472
         -43.4933472         -44.9867249         -46.4933472         -47.9933472
         -49.4933472         -50.4933472         -51.1557922         -51.8132935
         -52.4933472         -53.4933472         -54.0000000         -54.0000000
         -53.7533264         -53.1866760         -53.0000000         -52.5066223
         -52.0000000         -52.0000000         -51.2533264         -51.0000000
         -51.4933472         -52.0000000         -52.4933472         -53.0000000
         -53.7466736         -54.0000000         -54.3115540         -54.3400269
         -54.3199463         -54.0000000         -54.0000000         -54.0000000
         -54.0000000         -54.0000000         -53.6884155         -53.0000000
         -53.0000000         -53.0000000         -52.6884155         -52.0933533
         -51.8157654         -52.5624390         -53.4933472         -54.0000000
         -54.1817932         -54.1842346         -54.0000000         -53.6842346
         -53.8400269         -53.6800537         -54.0000000         -53.8400269
         -54.0000000         -54.0000000         -54.4933472         -55.0000000
         -55.7466736         -56.8132935         -57.3115540         -58.2224121
         -58.8132935         -59.5624390         -60.0000000         -60.2248535
         -60.3848267         -60.1381531         -59.4497070         -59.5447998
         -58.8265686         -58.3023071         -57.6315002         -57.4497070
         -57.7981262         -56.1447754         -53.3464661         -51.7789307
         -54.0763245         -54.5624390         -55.0000000         -55.0000000
         -54.5933533         -54.4024658         -54.8182068         -54.1624146
         -54.0000000         -52.8969421         -51.2921448         -50.5600586
         -51.5783386         -51.5108032         -49.9756775         -46.5332947
         -45.0025635         -47.8291626         -43.4010925         -43.8048401
         -82.2666016         -81.2595825         -78.2303467         -77.5247498
         -73.5373535         -68.3499756         -67.1988525         -67.4436035
         -68.1660156         -68.4547119         -68.0375671         -66.6297607
         -65.2151489         -65.2519836         -66.3172302         -67.7497559
         -67.5411682         -68.9414063         -66.0987549         -61.3961487
         -63.9867249         -68.4309082         -66.3918762         -62.0257568
         -60.1866760         -59.8031921         -59.5260010         -59.0404053
         -58.9779968         -58.3419495         -57.7101746         -56.4440002
         -55.2666321         -55.2482300         -55.2181702         -55.1427917
         -55.0084229         -55.0054016         -54.7193604         -54.2343750
         -54.0869446         -54.0069275         -53.6507874         -53.2868958
         -53.0002136         -52.9906616         -52.5021362         -52.0549927
         -51.3940735         -51.0000000         -50.3909607         -49.9583130
         -49.6303711         -49.0828552         -49.3833923         -50.1254578
         -50.2881775         -50.0033569         -49.8601990         -49.2890015
         -48.9959717         -48.4454346         -48.0112000         -47.7575073
         -47.2438660         -46.8070374         -46.2541809         -45.9687500
         -45.5300903         -44.3132019         -41.5162048         -40.1867676
         -40.1887207         -39.7053833         -39.0066223         -37.8876953
         -36.7510376         -35.3508301         -33.7361145         -31.5011292
         -29.5208130         -26.7608948         -25.4531250         -26.9689331
         -29.0468140         -29.4353638         -27.7708130         -25.7733154
         -23.2011719         -22.5267029         -21.2326660         -23.0237732
         -23.4033508         -24.3660583         -26.8497009         -29.0304260
         -29.9291077         -31.3635254         -32.4837341         -32.6980591
         -32.6028137         -31.3554382         -30.2918701         -30.0337830
         -31.6116333         -34.4337463         -35.9860535         -37.6285095
         -38.7953186         -39.7782593         -40.9154663         -42.0070190
         -43.0722351         -44.6757813         -46.3916321         -47.8992920
         -49.2386169         -50.0669861         -50.8684387         -51.7954407
         -52.5166626         -53.4112244         -54.0000000         -53.9885864
         -53.6314392         -53.1318054         -52.9886780         -52.4244080
         -52.0747375         -52.0265198         -51.4940186         -50.9807739
         -51.1203918         -51.8439636         -52.6774597         -53.1875916
         -53.6925659         -53.9847107         -53.9966431         -54.0694580
         -54.0746155         -54.0187683         -53.8527832         -53.6433105
         -53.6974487         -53.4807434         -53.2799072         -53.0371094
         -52.9997864         -52.9837341         -52.6890259         -52.5622864
         -52.4121094         -52.7369995         -53.2408142         -53.7708740
         -53.8767395         -53.5956116         -53.1870117         -52.8842468
         -53.0293274         -52.9607239         -53.1613159         -53.2615662
         -53.6804199         -53.8992615         -54.3621826         -54.8681946
         -55.4914551         -56.5094604         -57.6276550         -58.8984375
         -59.7344055         -60.3658447         -60.7682800         -61.3330078
         -61.6885986         -61.5000916         -61.3374634         -61.3843384
         -61.5556335         -60.9668884         -60.0879822         -59.8586426
         -59.6469727         -58.2447815         -55.3538513         -52.0116882
         -52.9751282         -53.4458313         -53.7786255         -53.5950317
         -53.4643555         -53.0692139         -53.3366394         -52.7324524
         -52.2854614         -50.0015869         -47.1304321         -45.5781555
         -48.4191895         -49.9580994         -46.4114075         -44.3592834
         -43.3094482         -43.6928101         -40.3817444         -39.5502930
         -80.8992004         -80.7645569         -76.1188354         -73.5158691
         -71.0048218         -66.6402893         -65.6680298         -67.9406433
         -69.0736694         -69.5838623         -69.5771179         -69.2119141
         -69.1330261         -70.0615234         -71.9235535         -72.8677673
         -73.0458069         -72.1619568         -67.0926514         -60.3088379
         -61.7206421         -67.0032043         -65.6421204         -61.2965698
         -59.3519287         -59.1750488         -59.1929626         -59.0790405
         -58.8442078         -58.2916260         -57.7888794         -56.2425232
         -54.9710693         -54.9372559         -54.9990234         -55.1191711
         -55.1181641         -55.0354004         -54.9550171         -54.7800903
         -54.3543091         -54.0449524         -53.9428711         -53.6025085
         -53.0964050         -52.9776611         -52.5376892         -51.9436340
         -51.3996582         -50.9691467         -50.6013489         -50.0712585
         -49.5975342         -48.9881592         -49.0912781         -49.7122803
         -50.0238342         -50.0300903         -50.0361023         -49.5223999
         -48.9602051         -48.4461060         -47.9860535         -47.5738831
         -47.0958252         -46.5460205         -46.0462952         -45.5212708
         -44.5755310         -43.3219910         -41.4340820         -40.3513489
         -40.1655273         -39.9932556         -39.4752197         -38.5723267
         -37.7210388         -36.2952576         -33.9186096         -30.9340515
         -28.0904236         -25.8667297         -26.6530762         -28.7097473
         -29.8499756         -28.7460632         -27.7255554         -28.9842529
         -32.0862122         -28.9691772         -21.0817566         -20.4707336
         -21.9801941         -23.4663696         -25.7341309         -27.7247925
         -29.2468262         -31.5361633         -33.7361755         -34.5215149
         -34.1596680         -32.2260742         -30.6318665         -30.1724854
         -31.9014282         -34.1784058         -35.4066772         -36.3435974
         -37.7373047         -38.8876953         -39.9777222         -41.1719055
         -42.5114441         -43.9860535         -45.7232056         -47.7274780
         -49.1634216         -49.9112244         -50.5083008         -51.5727234
         -52.5277405         -53.1857910         -53.4246826         -53.3533325
         -53.1625977         -53.0051270         -53.0000000         -52.7489014
         -52.3126221         -52.0137024         -51.6535645         -51.1997681
         -51.1379089         -52.0855408         -52.9066467         -53.0624390
         -53.2463684         -53.4309082         -53.5883179         -53.3945618
         -53.4397278         -53.4053955         -53.2328491         -53.0811157
         -53.1251831         -53.0310059         -53.0232849         -53.0008545
         -52.9993591         -52.9967346         -52.9799500         -52.9494019
         -53.0153809         -53.4084778         -53.8813171         -53.7686768
         -52.8109131         -52.2774963         -52.0394897         -51.9373169
         -52.1027832         -52.2207947         -52.4295959         -52.6771240
         -53.1168213         -53.5633240         -54.1228027         -54.6344604
         -55.2789917         -56.4344177         -58.2487488         -59.5639648
         -60.4831848         -61.2199097         -61.6160889         -62.0199585
         -62.0447083         -62.1020813         -61.9360657         -61.8409729
         -62.5395813         -62.1621704         -59.7911072         -58.3977661
         -59.1359558         -58.7278137         -55.3635864         -51.1637878
         -50.6438293         -51.0581360         -51.1974182         -51.1504822
         -50.8184814         -50.1380920         -50.0673218         -49.6206665
         -49.5862732         -48.5331726         -45.3469849         -44.6075439
         -46.3721313         -49.1475525         -47.6381531         -46.4710693
         -45.2885742         -44.1411133         -41.8938904         -42.4497070
         -74.3163452         -73.5191956         -71.8770447         -69.9605713
         -69.5384521         -68.0440674         -67.0176697         -68.6182556
         -70.3965149         -70.5770874         -70.6685181         -70.6588745
         -70.9617004         -71.9426575         -73.3190613         -73.4772949
         -72.7619629         -70.5451660         -65.3193665         -60.3465881
         -62.3519897         -68.1637878         -66.4177551         -61.6083374
         -59.2293396         -59.1400757         -59.3425293         -59.1961670
         -58.9875183         -58.5647888         -58.0101318         -56.7306213
         -55.4169922         -55.3405151         -55.5882874         -55.7533875
         -55.6788635         -55.2543640         -55.0010681         -55.0186157
         -54.5775146         -54.0660095         -53.9753113         -53.7481689
         -53.1468506         -52.9819641         -52.7014465         -52.1011353
         -51.5391235         -51.0034180         -50.8679810         -50.2970581
         -49.7786865         -49.2123413         -49.0038452         -49.4599304
         -50.1747437         -50.5595398         -50.2351685         -49.7533264
         -49.1429443         -48.6106873         -47.9105225         -47.2199402
         -46.7852478         -46.1280212         -45.3301392         -44.6310425
         -43.6925964         -42.6196594         -41.3678589         -39.9894714
         -39.7135010         -39.7878113         -39.7717285         -39.3875732
         -38.7470093         -37.4866028         -35.1160889         -31.3613281
         -28.2498169         -26.9879761         -28.5783691         -29.6620789
         -28.9473267         -27.0559998         -26.2543335         -29.6393738
         -37.3294373         -33.3769226         -22.8883972         -20.4731445
         -21.4933472         -22.6784973         -24.4533997         -26.3051147
         -29.0114136         -32.2311096         -34.8002930         -35.7602234
         -35.0749817         -32.8286438         -30.6717224         -30.2960510
         -31.9212952         -33.9521179         -34.4477234         -34.6413269
         -35.5057373         -36.2370300         -38.0226746         -39.8714294
         -41.4725952         -43.2195129         -45.4140930         -47.8762207
         -49.4213867         -49.9505920         -50.4802856         -51.3279114
         -52.2575073         -52.9397888         -53.0574341         -52.9912720
         -52.9967041         -53.0587769         -53.1038818         -53.0538330
         -52.5772400         -52.0464478         -51.9754639         -51.7805786
         -51.6376343         -52.4381409         -52.9221191         -52.9294739
         -52.9518127         -53.0000000         -53.1012573         -53.0153198
         -53.0277405         -53.0000000         -52.9796753         -52.9913635
         -52.9974670         -53.0000000         -52.9987183         -52.9981689
         -52.9994507         -53.0000000         -53.0033569         -52.9972229
         -53.1439209         -53.8235474         -54.1579895         -53.0355835
         -51.2699890         -50.7315674         -50.9427185         -51.1478271
         -51.4481506         -51.7405396         -51.9240723         -52.1937866
         -52.7137451         -53.3005981         -53.9729004         -54.6626587
         -55.4093323         -57.2453003         -59.3329468         -60.3414001
         -60.5581360         -60.8134155         -60.9735413         -61.1942444
         -61.1739807         -60.8064575         -60.7064819         -60.8816833
         -61.6028442         -60.9235229         -55.6711121         -53.3025818
         -54.7858887         -55.4236755         -54.0339050         -49.6102905
         -48.9750061         -48.8355103         -48.5198975         -48.4693909
         -48.1594238         -47.4406433         -47.4013367         -46.9150085
         -47.6809387         -49.0641479         -48.8699036         -48.9284668
         -50.1511230         -51.9697876         -51.4298096         -49.5856934
         -47.7175293         -45.9122009         -43.6447754         -43.8942871
         -70.6884155         -70.8856812         -72.3727112         -72.7091064
         -74.2849731         -73.5206299         -72.2717590         -73.0563049
         -72.4467163         -71.5294800         -71.1599731         -71.0120850
         -71.3163452         -71.8756409         -72.3175049         -71.8511047
         -70.6705017         -68.3388672         -64.7091675         -60.3219604
         -62.1214294         -66.9695129         -65.0308838         -61.4669800
         -59.4815063         -59.4269714         -59.8582153         -59.7085266
         -59.5500488         -59.0751953         -58.6097412         -57.8223877
         -56.8146973         -56.3695374         -56.1599731         -56.0794067
         -56.0073242         -55.5404968         -55.0057678         -54.9860535
         -54.8528137         -54.2897949         -53.9745789         -53.6954346
         -53.0887451         -53.0119934         -52.9288025         -52.3190613
         -51.7844543         -51.1932373         -50.7797546         -50.2261353
         -49.9541626         -49.4435120         -48.9997253         -49.2206726
         -49.8804321         -50.3115540         -50.1145020         -49.6884155
         -49.0481262         -48.5487061         -47.7841797         -47.0933533
         -46.5506287         -45.7778015         -44.7775879         -43.8807678
         -42.9492493         -41.8083496         -40.8619690         -39.8011169
         -39.1900940         -39.4792175         -40.0496521         -40.1708069
         -39.5821228         -38.2015076         -35.8105469         -32.1336975
         -29.9682007         -28.3687439         -27.3155823         -27.7924500
         -26.6494141         -26.1630859         -25.2365112         -26.9043274
         -30.9429016         -31.2202454         -23.2361145         -20.0157776
         -21.0025635         -22.0999451         -23.6604004         -25.0574341
         -27.9650879         -31.6092834         -34.2619019         -35.7775574
         -35.1236267         -33.0039368         -30.6896973         -29.8400269
         -31.1628113         -32.9446411         -33.3661499         -32.9919128
         -32.9937134         -33.2520447         -34.7926636         -37.6108704
         -40.1487427         -42.4041748         -44.9878540         -47.7069397
         -49.2359314         -50.0290222         -50.7283325         -51.5412903
         -52.3464050         -52.8962708         -52.9868469         -53.0127563
         -53.1983337         -53.6992493         -53.7244568         -53.2978210
         -52.8641052         -52.2791748         -51.9929199         -52.0916138
         -52.2021179         -52.2065125         -52.3616638         -52.3861389
         -52.4829407         -52.7753601         -52.9197083         -52.9857788
         -52.9766846         -52.7022705         -52.7803345         -52.9878235
         -52.9982910         -52.9996643         -52.9978333         -52.9996338
         -53.0023499         -53.0000000         -53.0052490         -52.9978333
         -53.0581970         -53.4193420         -53.4038696         -51.8005371
         -50.1842346         -49.9909973         -50.1536560         -50.3722229
         -50.6814575         -50.9731750         -51.2807617         -51.6145325
         -52.3375854         -52.7711792         -53.6839905         -54.7776489
         -56.1959839         -57.9990845         -59.7932129         -60.2257080
         -59.4593811         -58.9106750         -58.6488953         -58.7715454
         -58.2710571         -57.7534790         -57.9841003         -57.6056519
         -57.5426636         -55.4926147         -50.7267456         -48.0081482
         -48.6660156         -49.4445496         -51.6271973         -49.7687378
         -49.7579346         -48.5787048         -47.5583801         -46.7988281
         -46.6699829         -46.5648499         -46.9446106         -47.1586304
         -48.5988464         -50.8712158         -52.0406494         -52.0037231
         -52.3777771         -52.7542419         -52.4721375         -51.0469666
         -49.2572021         -47.5276489         -45.4848022         -45.3248291
         -75.7405396         -75.7106934         -77.0678711         -78.0479736
         -78.8221436         -78.4218750         -77.5169067         -76.2028503
         -73.5762939         -72.3198242         -71.6608582         -71.0265503
         -70.7747192         -70.8066711         -70.5527344         -70.0880432
         -68.7455444         -66.2264404         -63.0791321         -60.0188293
         -60.7461548         -62.1274414         -61.6732178         -59.9461365
         -59.7680359         -60.2634888         -60.6166382         -60.2861938
         -60.0165405         -59.5838928         -59.1574402         -58.6292419
         -58.0342102         -57.4290771         -56.8618469         -56.3803101
         -55.9892578         -55.8026733         -55.2533264         -55.0193481
         -55.0147705         -54.5066223         -53.9916687         -53.8451843
         -53.2940063         -53.0252075         -52.8084717         -52.2303162
         -51.9835510         -51.4574585         -50.8852539         -50.3035583
         -49.9845276         -49.6330566         -49.1524353         -49.0119324
         -49.5198364         -50.0338135         -49.9743958         -49.7258606
         -49.1741943         -48.5728455         -47.6301575         -46.9446106
         -46.1546326         -45.1858521         -44.2346802         -43.3930969
         -42.7250671         -41.6206665         -40.5975342         -39.6201172
         -39.0607300         -39.2350159         -40.0188293         -40.6478271
         -40.3677063         -38.7538452         -36.0550232         -32.6436462
         -31.7431641         -29.7242432         -26.5134888         -26.5446777
         -27.6729431         -28.1256714         -26.5357361         -25.5536194
         -25.6983948         -25.2264099         -21.2654724         -20.3518982
         -21.2188110         -22.2562256         -23.3973389         -24.3727722
         -25.8449707         -28.7055054         -32.5048828         -35.1822205
         -35.4689941         -33.4851074         -30.8393860         -29.6589661
         -30.2086182         -31.4067383         -31.6523132         -31.0527344
         -30.6593933         -30.9063721         -31.8930664         -35.1860962
         -38.8927002         -41.5460205         -43.9098511         -46.3101196
         -48.3665161         -49.7976990         -50.8718262         -51.9679565
         -52.6797485         -52.9739990         -52.9866638         -53.2039795
         -53.6216431         -53.9958191         -53.9822388         -53.4812927
         -53.0681458         -52.4645081         -52.0256042         -52.4195557
         -52.7788391         -52.1342163         -51.6798096         -51.9260254
         -52.0297241         -52.1718445         -52.5422668         -52.8862000
         -53.0011292         -52.9707336         -53.0900269         -53.0510254
         -53.0005798         -52.9995422         -53.0045471         -53.0103149
         -53.0318604         -53.0132446         -53.0697632         -52.9101868
         -52.5462952         -52.3613586         -52.6200562         -51.8051147
         -50.4494629         -49.9729309         -49.9604797         -49.9601440
         -50.0358887         -50.1699524         -50.4719543         -50.9232788
         -51.4143677         -52.1692505         -53.2593384         -54.6383667
         -56.1032715         -57.2311707         -58.2642517         -58.9464417
         -57.1724548         -55.5295410         -55.1963806         -55.2469482
         -53.7490845         -52.9747314         -52.7859497         -51.1743469
         -54.4581604         -54.7119141         -49.9147339         -47.9465637
         -48.5163269         -50.0287170         -53.0260315         -54.1899719
         -52.5611877         -50.2551575         -49.9954224         -49.2277527
         -48.4296265         -48.4583435         -49.0064697         -49.5163269
         -50.2636414         -51.6093140         -52.2930603         -52.1866760
         -52.0428467         -52.2373047         -51.9898071         -51.0308838
         -50.1509399         -48.5141907         -46.3508301         -45.5784912
         -80.0812378         -80.2012329         -80.4010010         -80.3850098
         -79.7984009         -78.6069336         -76.4631348         -74.4723816
         -73.0762939         -71.8730774         -70.6556702         -69.5313416
         -69.0934753         -69.0696106         -68.5322571         -67.7844238
         -66.5148621         -64.4302979         -62.1633911         -60.2823792
         -59.2591553         -57.6465149         -57.9461365         -58.4671326
         -59.7304688         -61.3732300         -62.1693115         -61.7763367
         -60.6766968         -59.9813232         -59.5046692         -59.0071106
         -58.4267883         -57.8595886         -57.2714233         -56.6958008
         -56.1232605         -55.9966431         -55.4879150         -54.9884033
         -55.0020447         -54.7287292         -54.2217407         -54.0206909
         -53.5484009         -53.0014648         -52.9202881         -52.4048767
         -52.0165405         -51.6871643         -51.1260986         -50.5426636
         -50.0142212         -49.8975525         -49.3812866         -49.0046997
         -49.2829590         -49.9006042         -50.0000305         -49.6504822
         -49.0366211         -48.4831543         -47.5983276         -46.8142700
         -45.8677979         -44.7742004         -43.9066467         -43.1229248
         -42.6801147         -41.8767700         -40.6766968         -39.6604004
         -39.0326538         -39.0000000         -39.4233398         -40.5657043
         -40.6997375         -38.4684448         -36.1158447         -32.8096313
         -30.9680786         -29.8092651         -27.6982422         -27.7534485
         -29.4637756         -29.8339844         -27.9787292         -26.0086975
         -25.0377197         -24.9260254         -22.8775330         -21.6995239
         -21.8871765         -22.6305237         -23.4676208         -23.9532166
         -24.1950989         -25.6939087         -29.4138794         -32.6053467
         -35.0247498         -33.8225098         -31.1939697         -29.6930237
         -29.8363037         -30.2457581         -30.2861633         -30.3427124
         -30.2585144         -30.4435425         -30.4728394         -33.1680298
         -37.5102844         -40.3900452         -42.5109863         -44.8914490
         -47.1969910         -49.0681458         -50.8049316         -52.0712891
         -52.7837219         -53.0961609         -53.1557922         -53.6738892
         -53.9542542         -54.0097046         -53.7010193         -53.2502747
         -52.9405212         -52.4202576         -52.0183716         -52.2885742
         -52.4158020         -51.6284180         -51.0873413         -51.4349670
         -51.7701416         -51.9612122         -52.1700439         -52.5382080
         -52.9617310         -53.3849792         -53.7176208         -53.2770386
         -53.0059814         -53.0079041         -53.0281982         -53.0292053
         -53.0175781         -52.8605347         -52.5092468         -52.1600647
         -51.6385193         -51.9091492         -52.5703735         -51.8037415
         -50.3905640         -49.8723450         -49.6669006         -49.7080994
         -49.4789734         -49.4714050         -49.6154175         -50.0466003
         -50.5834656         -51.5785828         -52.7077942         -53.7055359
         -54.1572266         -54.0054016         -54.6561584         -55.5903931
         -53.8950195         -50.7245178         -50.8253784         -50.3922729
         -48.7593079         -48.0125122         -48.5938416         -50.2909851
         -56.9069214         -60.9881897         -56.6562195         -52.8385315
         -52.2405396         -53.2190552         -54.6282043         -55.3200073
         -54.5549316         -52.2207336         -52.2200928         -52.9653015
         -51.3247986         -50.6336670         -51.0424194         -51.2826538
         -51.2499695         -51.8268738         -51.9473572         -51.9560242
         -51.9449768         -52.0756836         -51.7687988         -51.0012817
         -50.4852295         -49.3261108         -47.5375366         -45.3817444
         -80.4933777         -80.7100525         -79.9517212         -78.2386169
         -76.4261780         -74.8110352         -72.5152893         -71.2651978
         -70.0249634         -68.7792664         -67.7810669         -66.7418213
         -66.2793579         -66.1428223         -65.6888733         -64.8980103
         -63.8062744         -62.4902954         -61.1091003         -60.2674561
         -59.3466492         -57.7123413         -57.1217651         -58.4660950
         -59.8302002         -61.8750000         -63.0593262         -62.1683960
         -60.6237793         -59.6934814         -59.2444763         -59.0190125
         -58.5250549         -58.0670166         -57.4842834         -56.9566040
         -56.3553772         -55.9629517         -55.7146606         -55.1381226
         -55.0177612         -54.9824524         -54.4432373         -53.9902039
         -53.7752991         -53.2085876         -53.0140991         -52.5769043
         -52.0000000         -51.9377747         -51.3858948         -50.7899170
         -50.2472229         -50.0444336         -49.5606384         -49.0308228
         -49.3152771         -49.8696594         -49.9910889         -49.7456665
         -49.2025146         -48.5364685         -47.6148987         -46.5468750
         -45.6818237         -44.8356628         -43.9415894         -43.1812439
         -42.4804993         -41.6537781         -40.4487305         -39.5642090
         -39.0433655         -39.0258484         -39.1543274         -40.1595459
         -40.6321716         -38.8265686         -36.3861084         -33.4483948
         -30.8377991         -29.2817688         -28.4555054         -29.2923889
         -30.9395447         -31.1996155         -29.7557373         -27.5049438
         -25.6359253         -24.8684998         -23.9148254         -22.5617371
         -22.5811157         -23.2072449         -23.7711487         -23.9524536
         -23.8304443         -24.4248657         -25.8722534         -28.9315491
         -33.5445251         -33.9572449         -31.7026672         -30.2559814
         -29.9781799         -30.1094666         -30.8050842         -31.7297668
         -32.4093628         -32.8332520         -31.3098145         -32.0231018
         -35.5558777         -38.4533997         -40.9009094         -43.5046997
         -46.2973633         -48.4790039         -50.0878601         -51.3030090
         -52.3696899         -53.1302185         -53.6315002         -53.6251831
         -53.7197571         -53.6921082         -53.2775879         -53.1075745
         -53.0439453         -52.5066223         -51.9954834         -52.0128174
         -51.9006958         -51.3704529         -50.9878235         -51.0569458
         -51.4468994         -51.8400269         -52.0166626         -52.1284485
         -52.6949768         -53.1610718         -53.3259583         -53.1155701
         -53.0130920         -53.0072021         -53.0010376         -52.7927246
         -52.4491577         -52.2648010         -51.8571167         -51.2987976
         -51.0446167         -52.0025024         -52.8053284         -51.3177490
         -49.9666138         -49.5315552         -49.4522400         -49.3149719
         -49.0415649         -49.2014771         -49.6395874         -49.8566895
         -50.2460938         -50.9326782         -51.6172180         -51.5837402
         -50.8150024         -50.6498413         -51.0014038         -52.8453369
         -54.0259399         -50.9015808         -49.8862305         -48.9105835
         -48.4020996         -48.4194031         -50.8765869         -55.2854919
         -60.5117798         -63.2114868         -60.5955505         -57.2857666
         -55.9833679         -55.9392090         -56.2894287         -55.9750671
         -55.0078735         -53.1105347         -52.5118103         -53.7431946
         -52.5253296         -51.3471069         -52.1166992         -52.5620422
         -52.1639099         -51.7068481         -51.3528442         -51.2567749
         -51.6325684         -52.2619934         -51.6848145         -50.3825378
         -49.5954590         -47.9635925         -45.2435913         -43.7502136
         -79.2303467         -76.3360291         -73.7157898         -72.2864685
         -71.3945007         -70.1434021         -68.5496826         -67.7608643
         -65.8198853         -64.1726685         -63.8689880         -63.2542725
