# Petrel Points with attributes
# Unit in X and Y direction: m
# Unit in depth: m
VERSION 1
BEGIN HEADER
X
Y
Z
END HEADER
370805.80 4549977.09 -5038.44 
370800.73 4549988.52 -5038.44 
370795.67 4549999.95 -5038.44 
370790.60 4550011.37 -5038.33 
370785.53 4550022.80 -5038.22 
370780.46 4550034.23 -5038.11 
370775.40 4550045.65 -5038.00 
370770.33 4550057.08 -5037.89 
370765.26 4550068.51 -5037.78 
370760.19 4550079.93 -5037.67 
370755.13 4550091.36 -5037.56 
370750.06 4550102.79 -5037.56 
370744.99 4550114.21 -5037.56 
370739.93 4550125.64 -5037.56 
370734.86 4550137.07 -5037.56 
370729.79 4550148.50 -5037.33 
370724.72 4550159.92 -5037.11 
370719.66 4550171.35 -5036.89 
370714.59 4550182.78 -5036.67 
370709.52 4550194.20 -5036.44 
370704.45 4550205.63 -5036.22 
370699.39 4550217.06 -5036.11 
370694.32 4550228.48 -5036.00 
370689.25 4550239.91 -5036.00 
370684.19 4550251.34 -5036.00 
370679.12 4550262.77 -5036.00 
370674.05 4550274.19 -5036.00 
370668.98 4550285.62 -5036.00 
370663.92 4550297.05 -5036.00 
370658.85 4550308.47 -5036.00 
370653.78 4550319.90 -5036.00 
370648.71 4550331.33 -5036.00 
370643.65 4550342.75 -5036.00 
370638.58 4550354.18 -5036.00 
370633.51 4550365.61 -5036.00 
370628.44 4550377.03 -5035.89 
370623.38 4550388.46 -5035.78 
370618.31 4550399.89 -5035.67 
370613.24 4550411.32 -5035.56 
370608.18 4550422.74 -5035.33 
370603.11 4550434.17 -5035.11 
370598.04 4550445.60 -5034.78 
370592.97 4550457.02 -5034.44 
370587.91 4550468.45 -5034.11 
370582.84 4550479.88 -5033.78 
370577.77 4550491.30 -5033.44 
370572.70 4550502.73 -5033.11 
370567.64 4550514.16 -5032.78 
370562.57 4550525.58 -5032.44 
370557.50 4550537.01 -5032.00 
370552.44 4550548.44 -5031.56 
370547.37 4550559.87 -5031.00 
370542.30 4550571.29 -5030.44 
370537.23 4550582.72 -5029.89 
370532.17 4550594.15 -5029.33 
370527.10 4550605.57 -5028.78 
370522.03 4550617.00 -5028.22 
370516.96 4550628.43 -5027.78 
370511.90 4550639.85 -5027.33 
370506.83 4550651.28 -5027.00 
370501.76 4550662.71 -5026.67 
370496.69 4550674.13 -5026.33 
370491.63 4550685.56 -5026.00 
370486.56 4550696.99 -5025.67 
370481.49 4550708.42 -5025.33 
370476.43 4550719.84 -5025.00 
370471.36 4550731.27 -5024.67 
370466.29 4550742.70 -5024.44 
370461.22 4550754.12 -5024.22 
370456.16 4550765.55 -5024.11 
370451.09 4550776.98 -5024.00 
370446.02 4550788.40 -5024.00 
370440.95 4550799.83 -5024.00 
370435.89 4550811.26 -5024.00 
370430.82 4550822.69 -5024.00 
370425.75 4550834.11 -5024.00 
370420.68 4550845.54 -5024.00 
370415.62 4550856.97 -5023.89 
370410.55 4550868.39 -5023.78 
370405.48 4550879.82 -5023.67 
370400.42 4550891.25 -5023.56 
370395.35 4550902.67 -5023.44 
370390.28 4550914.10 -5023.33 
370385.21 4550925.53 -5023.22 
370380.15 4550936.95 -5023.11 
370375.08 4550948.38 -5023.00 
370370.01 4550959.81 -5022.89 
370364.94 4550971.24 -5022.78 
370359.88 4550982.66 -5022.67 
370354.81 4550994.09 -5022.56 
370349.74 4551005.52 -5022.44 
370344.68 4551016.94 -5022.33 
370339.61 4551028.37 -5022.22 
370334.54 4551039.80 -5022.11 
370329.47 4551051.22 -5022.00 
370324.41 4551062.65 -5021.89 
370319.34 4551074.08 -5021.78 
370314.27 4551085.50 -5021.67 
370309.20 4551096.93 -5021.56 
370304.14 4551108.36 -5021.44 
370299.07 4551119.79 -5021.33 
370294.00 4551131.21 -5021.22 
370288.93 4551142.64 -5021.11 
370283.87 4551154.07 -5021.00 
370278.80 4551165.49 -5020.89 
370273.73 4551176.92 -5020.67 
370268.67 4551188.35 -5020.44 
370263.60 4551199.77 -5020.11 
370258.53 4551211.20 -5019.78 
370253.46 4551222.63 -5019.33 
370248.40 4551234.06 -5018.89 
370243.33 4551245.48 -5018.33 
370238.26 4551256.91 -5017.78 
370233.19 4551268.34 -5017.33 
370228.13 4551279.76 -5016.89 
370223.06 4551291.19 -5016.44 
370217.99 4551302.62 -5016.00 
370212.92 4551314.04 -5015.56 
370207.86 4551325.47 -5015.11 
370202.79 4551336.90 -5014.67 
370197.72 4551348.32 -5014.22 
370192.66 4551359.75 -5013.78 
370187.59 4551371.18 -5013.33 
370182.52 4551382.61 -5013.00 
370177.45 4551394.03 -5012.67 
370172.39 4551405.46 -5012.44 
370167.32 4551416.89 -5012.22 
370162.25 4551428.31 -5012.11 
370157.18 4551439.74 -5012.00 
370152.12 4551451.17 -5012.00 
370147.05 4551462.59 -5012.00 
370141.98 4551474.02 -5011.89 
370136.92 4551485.45 -5011.78 
370131.85 4551496.87 -5011.67 
370126.78 4551508.30 -5011.56 
370121.71 4551519.73 -5011.44 
370116.65 4551531.16 -5011.33 
370111.58 4551542.58 -5011.11 
370106.51 4551554.01 -5010.89 
370101.44 4551565.44 -5010.67 
370096.38 4551576.86 -5010.44 
370091.31 4551588.29 -5010.22 
370086.24 4551599.72 -5010.00 
370081.17 4551611.14 -5009.78 
370076.11 4551622.57 -5009.56 
370071.04 4551634.00 -5009.33 
370065.97 4551645.42 -5009.11 
370060.91 4551656.85 -5008.67 
370055.84 4551668.28 -5008.22 
370050.77 4551679.71 -5007.89 
370045.70 4551691.13 -5007.56 
370040.64 4551702.56 -5007.22 
370035.57 4551713.99 -5006.89 
370030.50 4551725.41 -5006.56 
370025.43 4551736.84 -5006.22 
370020.37 4551748.27 -5006.00 
370015.30 4551759.69 -5005.78 
370010.23 4551771.12 -5005.56 
370005.16 4551782.55 -5005.33 
370000.10 4551793.98 -5005.11 
369995.03 4551805.40 -5004.89 
369989.96 4551816.83 -5004.44 
369984.90 4551828.26 -5004.00 
369979.83 4551839.68 -5003.56 
369974.76 4551851.11 -5003.11 
369969.69 4551862.54 -5002.89 
369964.63 4551873.96 -5002.67 
369959.56 4551885.39 -5002.22 
369954.49 4551896.82 -5001.78 
369949.42 4551908.24 -5001.33 
369944.36 4551919.67 -5000.89 
369939.29 4551931.10 -5000.44 
369934.22 4551942.53 -5000.00 
369929.16 4551953.95 -4999.56 
369924.09 4551965.38 -4999.11 
369919.02 4551976.81 -4998.67 
369913.95 4551988.23 -4998.22 
369908.89 4551999.66 -4997.78 
369903.82 4552011.09 -4997.33 
369898.75 4552022.51 -4997.11 
369893.68 4552033.94 -4996.89 
369888.62 4552045.37 -4996.67 
369883.55 4552056.79 -4996.44 
369878.48 4552068.22 -4996.22 
369873.41 4552079.65 -4996.00 
369868.35 4552091.08 -4996.00 
369863.28 4552102.50 -4996.00 
369858.21 4552113.93 -4996.00 
369853.15 4552125.36 -4996.00 
369848.08 4552136.78 -4996.00 
369843.01 4552148.21 -4996.00 
369837.94 4552159.64 -4996.00 
369832.88 4552171.06 -4996.00 
369827.81 4552182.49 -4996.00 
369822.74 4552193.92 -4996.00 
369817.67 4552205.35 -4996.00 
369812.61 4552216.77 -4996.00 
369807.54 4552228.20 -4996.00 
369802.47 4552239.63 -4996.00 
369797.40 4552251.05 -4996.00 
369792.34 4552262.48 -4996.00 
369787.27 4552273.91 -4996.00 
369782.20 4552285.33 -4996.00 
369777.14 4552296.76 -4996.00 
369772.07 4552308.19 -4996.00 
369767.00 4552319.61 -4996.00 
369761.93 4552331.04 -4996.00 
369756.87 4552342.47 -4995.89 
369751.80 4552353.90 -4995.78 
369746.73 4552365.32 -4995.67 
369741.66 4552376.75 -4995.56 
369736.60 4552388.18 -4995.33 
369731.53 4552399.60 -4995.11 
369726.46 4552411.03 -4994.67 
369721.40 4552422.46 -4994.22 
369716.33 4552433.88 -4993.67 
369711.26 4552445.31 -4993.11 
369706.19 4552456.74 -4992.56 
369701.13 4552468.16 -4992.00 
369696.06 4552479.59 -4991.33 
369690.99 4552491.02 -4990.67 
369685.92 4552502.45 -4990.00 
369680.86 4552513.87 -4989.33 
369675.79 4552525.30 -4988.67 
369670.72 4552536.73 -4988.00 
369665.65 4552548.15 -4987.44 
369660.59 4552559.58 -4986.89 
369655.52 4552571.01 -4986.33 
369650.45 4552582.43 -4985.78 
369645.39 4552593.86 -4985.33 
369640.32 4552605.29 -4984.89 
369635.25 4552616.71 -4984.67 
369630.18 4552628.14 -4984.44 
369625.12 4552639.57 -4984.33 
369620.05 4552651.00 -4984.22 
369614.98 4552662.42 -4984.11 
369609.91 4552673.85 -4984.00 
369604.85 4552685.28 -4984.00 
369599.78 4552696.70 -4984.00 
369594.71 4552708.13 -4983.89 
369589.64 4552719.56 -4983.78 
369584.58 4552730.98 -4983.67 
369579.51 4552742.41 -4983.56 
369574.44 4552753.84 -4983.44 
369569.38 4552765.27 -4983.33 
369564.31 4552776.69 -4983.22 
369559.24 4552788.12 -4983.11 
369554.17 4552799.55 -4983.00 
369549.11 4552810.97 -4982.89 
369544.04 4552822.40 -4982.78 
369538.97 4552833.83 -4982.67 
369533.90 4552845.25 -4982.39 
369528.84 4552856.68 -4982.11 
369523.77 4552868.11 -4981.78 
369518.70 4552879.53 -4981.44 
369513.64 4552890.96 -4980.87 
369508.57 4552902.39 -4980.30 
369503.50 4552913.82 -4979.80 
369498.43 4552925.24 -4979.30 
369493.37 4552936.67 -4978.78 
369488.30 4552948.10 -4978.25 
369483.23 4552959.52 -4977.59 
369478.16 4552970.95 -4976.92 
369473.10 4552982.38 -4976.25 
369468.03 4552993.80 -4975.59 
369462.96 4553005.23 -4975.03 
369457.89 4553016.66 -4974.48 
369452.83 4553028.08 -4973.81 
369447.76 4553039.51 -4973.14 
369442.69 4553050.94 -4972.64 
369437.63 4553062.37 -4972.14 
369432.56 4553073.79 -4971.70 
369427.49 4553085.22 -4971.25 
369422.42 4553096.65 -4971.05 
369417.36 4553108.07 -4970.84 
369412.29 4553119.50 -4970.68 
369407.22 4553130.93 -4970.51 
369402.15 4553142.35 -4970.48 
369397.09 4553153.78 -4970.44 
369392.02 4553165.21 -4970.44 
369386.95 4553176.64 -4970.44 
369381.88 4553188.06 -4970.56 
369376.82 4553199.49 -4970.67 
369371.75 4553210.92 -4970.56 
369366.68 4553222.34 -4970.44 
369361.62 4553233.77 -4970.44 
369356.55 4553245.20 -4970.44 
369351.48 4553256.62 -4970.44 
369346.41 4553268.05 -4970.44 
369341.35 4553279.48 -4970.44 
369336.28 4553290.90 -4970.44 
369331.21 4553302.33 -4970.33 
369326.14 4553313.76 -4970.22 
369321.08 4553325.19 -4970.11 
369316.01 4553336.61 -4970.00 
369310.94 4553348.04 -4969.78 
369305.88 4553359.47 -4969.56 
369300.81 4553370.89 -4969.44 
369295.74 4553382.32 -4969.33 
369290.67 4553393.75 -4969.11 
369285.61 4553405.17 -4968.89 
369280.54 4553416.60 -4968.78 
369275.47 4553428.03 -4968.67 
369270.40 4553439.45 -4968.56 
369265.34 4553450.88 -4968.44 
369260.27 4553462.31 -4968.33 
369255.20 4553473.74 -4968.22 
369250.13 4553485.16 -4968.11 
369245.07 4553496.59 -4968.00 
369240.00 4553508.02 -4968.00 
369234.93 4553519.44 -4968.00 
369229.87 4553530.87 -4968.00 
369224.80 4553542.30 -4968.00 
369219.73 4553553.72 -4968.00 
369214.66 4553565.15 -4968.00 
369209.60 4553576.58 -4968.00 
369204.53 4553588.00 -4968.00 
369199.46 4553599.43 -4967.94 
369194.39 4553610.86 -4967.89 
369189.33 4553622.29 -4967.90 
369184.26 4553633.71 -4967.92 
369179.19 4553645.14 -4967.81 
369174.13 4553656.57 -4967.70 
369169.06 4553667.99 -4967.59 
369163.99 4553679.42 -4967.48 
369158.92 4553690.85 -4967.37 
369153.86 4553702.27 -4967.25 
369148.79 4553713.70 -4967.14 
369143.72 4553725.13 -4967.03 
369138.65 4553736.56 -4966.81 
369133.59 4553747.98 -4966.59 
369128.52 4553759.41 -4966.37 
369123.45 4553770.84 -4966.14 
369118.38 4553782.26 -4965.81 
369113.32 4553793.69 -4965.48 
369108.25 4553805.12 -4965.20 
369103.18 4553816.54 -4964.92 
369098.12 4553827.97 -4964.46 
369093.05 4553839.40 -4964.00 
369087.98 4553850.82 -4963.56 
369082.91 4553862.25 -4963.11 
369077.85 4553873.68 -4962.67 
369072.78 4553885.11 -4962.22 
369067.71 4553896.53 -4961.67 
369062.64 4553907.96 -4961.11 
369057.58 4553919.39 -4960.56 
369052.51 4553930.81 -4960.00 
369047.44 4553942.24 -4959.56 
369042.37 4553953.67 -4959.11 
369037.31 4553965.09 -4958.67 
369032.24 4553976.52 -4958.22 
369027.17 4553987.95 -4957.89 
369022.11 4553999.37 -4957.56 
369017.04 4554010.80 -4957.22 
369011.97 4554022.23 -4956.89 
369006.90 4554033.66 -4956.67 
369001.84 4554045.08 -4956.44 
368996.77 4554056.51 -4956.33 
368991.70 4554067.94 -4956.22 
368986.63 4554079.36 -4956.11 
368981.57 4554090.79 -4956.00 
368976.50 4554102.22 -4956.00 
368971.43 4554113.64 -4956.00 
368966.37 4554125.07 -4956.00 
368961.30 4554136.50 -4956.00 
368956.23 4554147.93 -4956.00 
368951.16 4554159.35 -4956.00 
368946.10 4554170.78 -4956.00 
368941.03 4554182.21 -4956.00 
368935.96 4554193.63 -4956.00 
368930.89 4554205.06 -4956.00 
368925.83 4554216.49 -4955.89 
368920.76 4554227.91 -4955.78 
368915.69 4554239.34 -4955.67 
368910.62 4554250.77 -4955.56 
368905.56 4554262.19 -4955.33 
368900.49 4554273.62 -4955.11 
368895.42 4554285.05 -4954.89 
368890.36 4554296.48 -4954.67 
368885.29 4554307.90 -4954.33 
368880.22 4554319.33 -4954.00 
368875.15 4554330.76 -4953.44 
368870.09 4554342.18 -4952.89 
368865.02 4554353.61 -4952.22 
368859.95 4554365.04 -4951.56 
368854.88 4554376.46 -4950.89 
368849.82 4554387.89 -4950.22 
368844.75 4554399.32 -4949.56 
368839.68 4554410.74 -4948.89 
368834.61 4554422.17 -4948.33 
368829.55 4554433.60 -4947.78 
368824.48 4554445.03 -4947.22 
368819.41 4554456.45 -4946.67 
368814.35 4554467.88 -4946.11 
368809.28 4554479.31 -4945.56 
368804.21 4554490.73 -4945.00 
368799.14 4554502.16 -4944.44 
368794.08 4554513.59 -4944.00 
368789.01 4554525.01 -4943.56 
368783.94 4554536.44 -4943.22 
368778.87 4554547.87 -4942.89 
368773.81 4554559.29 -4942.63 
368768.74 4554570.72 -4942.37 
368763.67 4554582.15 -4942.04 
368758.61 4554593.58 -4941.70 
368753.54 4554605.00 -4941.11 
368748.47 4554616.43 -4940.52 
368743.40 4554627.86 -4939.81 
368738.34 4554639.28 -4939.11 
368733.27 4554650.71 -4938.44 
368728.20 4554662.14 -4937.77 
368723.13 4554673.56 -4937.11 
368718.07 4554684.99 -4936.44 
368713.00 4554696.42 -4935.77 
368707.93 4554707.85 -4935.11 
368702.86 4554719.27 -4934.33 
368697.80 4554730.70 -4933.55 
368692.73 4554742.13 -4932.89 
368687.66 4554753.55 -4932.22 
368682.60 4554764.98 -4931.59 
368677.53 4554776.41 -4930.96 
368672.46 4554787.83 -4930.40 
368667.39 4554799.26 -4929.85 
368662.33 4554810.69 -4929.55 
368657.26 4554822.11 -4929.26 
368652.19 4554833.54 -4929.07 
368647.12 4554844.97 -4928.89 
368642.06 4554856.40 -4928.67 
368636.99 4554867.82 -4928.44 
368631.92 4554879.25 -4928.33 
368626.85 4554890.68 -4928.22 
368621.79 4554902.10 -4928.11 
368616.72 4554913.53 -4928.00 
368611.65 4554924.96 -4927.89 
368606.59 4554936.38 -4927.78 
368601.52 4554947.81 -4927.67 
368596.45 4554959.24 -4927.56 
368591.38 4554970.66 -4927.33 
368586.32 4554982.09 -4927.11 
368581.25 4554993.52 -4926.56 
368576.18 4555004.95 -4926.00 
368571.11 4555016.37 -4925.44 
368566.05 4555027.80 -4924.89 
368560.98 4555039.23 -4924.22 
368555.91 4555050.65 -4923.56 
368550.85 4555062.08 -4922.89 
368545.78 4555073.51 -4922.22 
368540.71 4555084.93 -4921.56 
368535.64 4555096.36 -4920.89 
368530.58 4555107.79 -4920.11 
368525.51 4555119.22 -4919.33 
368520.44 4555130.64 -4918.67 
368515.37 4555142.07 -4918.00 
368510.31 4555153.50 -4917.33 
368505.24 4555164.92 -4916.67 
368500.17 4555176.35 -4916.11 
368495.10 4555187.78 -4915.56 
368490.04 4555199.20 -4915.33 
368484.97 4555210.63 -4915.11 
368479.90 4555222.06 -4914.89 
368474.84 4555233.48 -4914.67 
368469.77 4555244.91 -4914.56 
368464.70 4555256.34 -4914.44 
368459.63 4555267.77 -4914.34 
368454.57 4555279.19 -4914.24 
368449.50 4555290.62 -4914.14 
368444.43 4555302.05 -4914.05 
368439.36 4555313.47 -4914.09 
368434.30 4555324.90 -4914.13 
368429.23 4555336.33 -4914.17 
368424.16 4555347.75 -4914.21 
368419.09 4555359.18 -4914.24 
368414.03 4555370.61 -4914.27 
368408.96 4555382.03 -4914.29 
368403.89 4555393.46 -4914.32 
368398.83 4555404.89 -4914.34 
368393.76 4555416.32 -4914.37 
368388.69 4555427.74 -4914.38 
368383.62 4555439.17 -4914.39 
368378.56 4555450.60 -4914.37 
368373.49 4555462.02 -4914.34 
368368.42 4555473.45 -4914.22 
368363.35 4555484.88 -4914.09 
368358.29 4555496.30 -4913.96 
368353.22 4555507.73 -4913.82 
368348.15 4555519.16 -4913.57 
368343.09 4555530.58 -4913.33 
368338.02 4555542.01 -4913.04 
368332.95 4555553.44 -4912.75 
368327.88 4555564.87 -4912.40 
368322.82 4555576.29 -4912.04 
368317.75 4555587.72 -4911.56 
368312.68 4555599.15 -4911.07 
368307.61 4555610.57 -4910.87 
368302.55 4555622.00 -4910.67 
368297.48 4555633.43 -4910.66 
368292.41 4555644.85 -4910.65 
368287.34 4555656.28 -4910.67 
368282.28 4555667.71 -4910.69 
368277.21 4555679.14 -4910.81 
368272.14 4555690.56 -4910.93 
368267.08 4555701.99 -4911.04 
368262.01 4555713.42 -4911.16 
368256.94 4555724.84 -4911.37 
368251.87 4555736.27 -4911.57 
368246.81 4555747.70 -4911.82 
368241.74 4555759.12 -4912.07 
368236.67 4555770.55 -4912.39 
368231.60 4555781.98 -4912.72 
368226.54 4555793.40 -4913.18 
368221.47 4555804.83 -4913.65 
368216.40 4555816.26 -4913.82 
368211.33 4555827.69 -4914.00 
368206.27 4555839.11 -4914.11 
368201.20 4555850.54 -4914.22 
368196.13 4555861.97 -4914.22 
368191.07 4555873.39 -4914.22 
368186.00 4555884.82 -4914.22 
368180.93 4555896.25 -4914.22 
368175.86 4555907.67 -4914.22 
368170.80 4555919.10 -4914.22 
368165.73 4555930.53 -4914.22 
368160.66 4555941.95 -4914.22 
368155.59 4555953.38 -4914.11 
368150.53 4555964.81 -4914.00 
368145.46 4555976.24 -4913.89 
368140.39 4555987.66 -4913.78 
368135.33 4555999.09 -4913.67 
368130.26 4556010.52 -4913.56 
368125.19 4556021.94 -4913.44 
368120.12 4556033.37 -4913.33 
368115.06 4556044.80 -4913.11 
368109.99 4556056.22 -4912.89 
368104.92 4556067.65 -4912.44 
368099.85 4556079.08 -4912.00 
368094.79 4556090.51 -4911.44 
368089.72 4556101.93 -4910.89 
368084.65 4556113.36 -4910.33 
368079.58 4556124.79 -4909.78 
368074.52 4556136.21 -4909.22 
368069.45 4556147.64 -4908.67 
368064.38 4556159.07 -4908.22 
368059.32 4556170.49 -4907.78 
368054.25 4556181.92 -4907.33 
368049.18 4556193.35 -4906.89 
368044.11 4556204.77 -4906.44 
368039.05 4556216.20 -4906.00 
368033.98 4556227.63 -4905.33 
368028.91 4556239.06 -4904.67 
368023.84 4556250.48 -4904.00 
368018.78 4556261.91 -4903.33 
368013.71 4556273.34 -4903.00 
368008.64 4556284.76 -4902.67 
368003.58 4556296.19 -4902.44 
367998.51 4556307.62 -4902.22 
367993.44 4556319.04 -4901.78 
367988.37 4556330.47 -4901.33 
367983.31 4556341.90 -4900.67 
367978.24 4556353.32 -4900.00 
367973.17 4556364.75 -4899.22 
367968.10 4556376.18 -4898.44 
367963.04 4556387.61 -4897.56 
367957.97 4556399.03 -4896.67 
367952.90 4556410.46 -4895.78 
367947.83 4556421.89 -4894.89 
367942.77 4556433.31 -4894.22 
367937.70 4556444.74 -4893.56 
367932.63 4556456.17 -4893.00 
367927.57 4556467.59 -4892.44 
367922.50 4556479.02 -4891.87 
367917.43 4556490.45 -4891.30 
367912.36 4556501.87 -4890.70 
367907.30 4556513.30 -4890.11 
367902.23 4556524.73 -4889.77 
367897.16 4556536.16 -4889.43 
367892.09 4556547.58 -4889.31 
367887.03 4556559.01 -4889.20 
367881.96 4556570.44 -4889.20 
367876.89 4556581.86 -4889.20 
367871.82 4556593.29 -4889.31 
367866.76 4556604.72 -4889.43 
367861.69 4556616.14 -4889.54 
367856.62 4556627.57 -4889.65 
367851.56 4556639.00 -4889.76 
367846.49 4556650.43 -4889.87 
367841.42 4556661.85 -4889.87 
367836.35 4556673.28 -4889.87 
367831.29 4556684.71 -4889.85 
367826.22 4556696.13 -4889.83 
367821.15 4556707.56 -4889.79 
367816.08 4556718.99 -4889.75 
367811.02 4556730.41 -4889.68 
367805.95 4556741.84 -4889.60 
367800.88 4556753.27 -4889.43 
367795.82 4556764.69 -4889.26 
367790.75 4556776.12 -4889.09 
367785.68 4556787.55 -4888.92 
367780.61 4556798.98 -4888.73 
367775.55 4556810.40 -4888.54 
367770.48 4556821.83 -4888.34 
367765.41 4556833.26 -4888.14 
367760.34 4556844.68 -4887.95 
367755.28 4556856.11 -4887.77 
367750.21 4556867.54 -4887.54 
367745.14 4556878.96 -4887.32 
367740.07 4556890.39 -4887.14 
367735.01 4556901.82 -4886.95 
367729.94 4556913.24 -4886.81 
367724.87 4556924.67 -4886.66 
367719.81 4556936.10 -4886.52 
367714.74 4556947.53 -4886.38 
367709.67 4556958.95 -4886.34 
367704.60 4556970.38 -4886.29 
367699.54 4556981.81 -4886.35 
367694.47 4556993.23 -4886.41 
367689.40 4557004.66 -4886.48 
367684.33 4557016.09 -4886.56 
367679.27 4557027.51 -4886.65 
367674.20 4557038.94 -4886.73 
367669.13 4557050.37 -4886.81 
367664.06 4557061.79 -4886.89 
367659.00 4557073.22 -4887.00 
367653.93 4557084.65 -4887.11 
367648.86 4557096.08 -4887.22 
367643.80 4557107.50 -4887.33 
367638.73 4557118.93 -4887.33 
367633.66 4557130.36 -4887.33 
367628.59 4557141.78 -4887.33 
367623.53 4557153.21 -4887.33 
367618.46 4557164.64 -4887.33 
367613.39 4557176.06 -4887.33 
367608.32 4557187.49 -4887.16 
367603.26 4557198.92 -4886.98 
367598.19 4557210.35 -4886.68 
367593.12 4557221.77 -4886.39 
367588.06 4557233.20 -4885.83 
367582.99 4557244.63 -4885.27 
367577.92 4557256.05 -4884.68 
367572.85 4557267.48 -4884.09 
367567.79 4557278.91 -4883.49 
367562.72 4557290.33 -4882.88 
367557.65 4557301.76 -4882.26 
367552.58 4557313.19 -4881.64 
367547.52 4557324.61 -4881.11 
367542.45 4557336.04 -4880.58 
367537.38 4557347.47 -4880.03 
367532.31 4557358.90 -4879.49 
367527.25 4557370.32 -4878.88 
367522.18 4557381.75 -4878.27 
367517.11 4557393.18 -4877.67 
367512.05 4557404.60 -4877.06 
367506.98 4557416.03 -4876.58 
367501.91 4557427.46 -4876.10 
367496.84 4557438.88 -4875.88 
367491.78 4557450.31 -4875.66 
367486.71 4557461.74 -4875.47 
367481.64 4557473.16 -4875.29 
367476.57 4557484.59 -4875.11 
367471.51 4557496.02 -4874.94 
367466.44 4557507.45 -4874.77 
367461.37 4557518.87 -4874.59 
367456.30 4557530.30 -4874.38 
367451.24 4557541.73 -4874.17 
367446.17 4557553.15 -4873.89 
367441.10 4557564.58 -4873.61 
367436.04 4557576.01 -4873.17 
367430.97 4557587.43 -4872.74 
367425.90 4557598.86 -4872.19 
367420.83 4557610.29 -4871.64 
367415.77 4557621.72 -4870.97 
367410.70 4557633.14 -4870.30 
367405.63 4557644.57 -4869.64 
367400.56 4557656.00 -4868.97 
367395.50 4557667.42 -4868.30 
367390.43 4557678.85 -4867.64 
367385.36 4557690.28 -4866.97 
367380.30 4557701.70 -4866.30 
367375.23 4557713.13 -4865.65 
367370.16 4557724.56 -4865.00 
367365.09 4557735.98 -4864.41 
367360.03 4557747.41 -4863.82 
367354.96 4557758.84 -4863.31 
367349.89 4557770.27 -4862.81 
367344.82 4557781.69 -4862.52 
367339.76 4557793.12 -4862.24 
367334.69 4557804.55 -4862.12 
367329.62 4557815.97 -4862.00 
367324.55 4557827.40 -4862.00 
367319.49 4557838.83 -4862.00 
367314.42 4557850.25 -4861.78 
367309.35 4557861.68 -4861.56 
367304.29 4557873.11 -4861.33 
367299.22 4557884.53 -4861.11 
367294.15 4557895.96 -4860.91 
367289.08 4557907.39 -4860.71 
367284.02 4557918.82 -4860.51 
367278.95 4557930.24 -4860.32 
367273.88 4557941.67 -4859.79 
367268.81 4557953.10 -4859.27 
367263.75 4557964.52 -4858.67 
367258.68 4557975.95 -4858.08 
367253.61 4557987.38 -4857.40 
367248.54 4557998.80 -4856.71 
367243.48 4558010.23 -4856.04 
367238.41 4558021.66 -4855.38 
367233.34 4558033.08 -4854.71 
367228.28 4558044.51 -4854.04 
367223.21 4558055.94 -4853.60 
367218.14 4558067.37 -4853.15 
367213.07 4558078.79 -4852.71 
367208.01 4558090.22 -4852.27 
367202.94 4558101.65 -4851.69 
367197.87 4558113.07 -4851.11 
367192.80 4558124.50 -4850.53 
367187.74 4558135.93 -4849.95 
367182.67 4558147.35 -4849.69 
367177.60 4558158.78 -4849.44 
367172.54 4558170.21 -4849.26 
367167.47 4558181.64 -4849.07 
367162.40 4558193.06 -4848.98 
367157.33 4558204.49 -4848.89 
367152.27 4558215.92 -4848.67 
367147.20 4558227.34 -4848.44 
367142.13 4558238.77 -4848.22 
367137.06 4558250.20 -4848.00 
367132.00 4558261.62 -4847.78 
367126.93 4558273.05 -4847.56 
367121.86 4558284.48 -4847.37 
367116.79 4558295.90 -4847.18 
367111.73 4558307.33 -4847.07 
367106.66 4558318.76 -4846.96 
367101.59 4558330.19 -4846.84 
367096.53 4558341.61 -4846.73 
367091.46 4558353.04 -4846.62 
367086.39 4558364.47 -4846.51 
367081.32 4558375.89 -4846.40 
367076.26 4558387.32 -4846.29 
367071.19 4558398.75 -4846.18 
367066.12 4558410.17 -4846.07 
367061.05 4558421.60 -4846.07 
367055.99 4558433.03 -4846.07 
367050.92 4558444.45 -4846.18 
367045.85 4558455.88 -4846.29 
367040.78 4558467.31 -4846.40 
367035.72 4558478.74 -4846.51 
367030.65 4558490.16 -4846.59 
367025.58 4558501.59 -4846.67 
367020.52 4558513.02 -4846.78 
367015.45 4558524.44 -4846.89 
367010.38 4558535.87 -4847.00 
367005.31 4558547.30 -4847.11 
367000.25 4558558.72 -4847.22 
366995.18 4558570.15 -4847.33 
366990.11 4558581.58 -4847.56 
366985.04 4558593.01 -4847.78 
366979.98 4558604.43 -4848.00 
366974.91 4558615.86 -4848.22 
366969.84 4558627.29 -4848.44 
366964.78 4558638.71 -4848.67 
366959.71 4558650.14 -4848.78 
366954.64 4558661.57 -4848.89 
366949.57 4558672.99 -4849.00 
366944.51 4558684.42 -4849.11 
366939.44 4558695.85 -4849.22 
366934.37 4558707.27 -4849.33 
366929.30 4558718.70 -4849.56 
366924.24 4558730.13 -4849.78 
366919.17 4558741.56 -4849.89 
366914.10 4558752.98 -4850.00 
366909.03 4558764.41 -4850.22 
366903.97 4558775.84 -4850.44 
366898.90 4558787.26 -4850.56 
366893.83 4558798.69 -4850.67 
366888.77 4558810.12 -4850.56 
